"Código NBS";"Descrição NBS";"Cód. Subitem LC 116";"Descrição Subitem";
"112014000";"1.1201.40.00-Serviços de pesquisa e desenvolvimento em ciências médicas, odontológicas e farmacêuticas";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112015000";"1.1201.50.00-Serviços de pesquisa e desenvolvimento em ciências agrárias";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112019000";"1.1201.90.00-Serviços de pesquisa e desenvolvimento em ciências, engenharia e tecnologia não classificados em subposições anteriores";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112021000";"1.1202.10.00-Serviços de pesquisa e desenvolvimento em psicologia";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112022000";"1.1202.20.00-Serviços de pesquisa e desenvolvimento em ciências econômicas";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112023000";"1.1202.30.00-Serviços de pesquisa e desenvolvimento em direito";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112024000";"1.1202.40.00-Serviços de pesquisa e desenvolvimento em línguas e literatura";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112029000";"1.1202.90.00-Serviços de pesquisa e desenvolvimento em ciências sociais e humanidades não classificadas em subposições anteriores";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"112030000";"1.1203.00.00-Serviços de pesquisa e desenvolvimento interdisciplinar";"02.01";"02.01 - Serviços de pesquisas e desenvolvimento de qualquer natureza.";
"113011000";"1.1301.10.00-Serviços de representação e consultoria jurídica criminal";"17.14";"17.14 - Advocacia.";
"113012000";"1.1301.20.00-Serviços de representação e consultoria jurídica em outras áreas do direito, exceto consultoria tributária";"17.14";"17.14 - Advocacia.";
"113013000";"1.1301.30.00-Serviços de documentação e certificação, exceto os serviços notariais e de registro";"15.04";"15.04 - Fornecimento ou emissão de atestados em geral, inclusive atestado de idoneidade, atestado de capacidade financeira e congêneres.";
"113013000";"1.1301.30.00-Serviços de documentação e certificação, exceto os serviços notariais e de registro";"15.06";"15.06 - Emissão, reemissão e fornecimento de avisos, comprovantes e documentos em geral; abono de firmas; coleta e entrega de documentos, bens e valores; comunicação com outra agência ou com a administração central; licenciamento eletrônico de veículos; transferência de veículos; agenciamento fiduciário ou depositário; devolução de bens em custódia.";
"113013000";"1.1301.30.00-Serviços de documentação e certificação, exceto os serviços notariais e de registro";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"113014000";"1.1301.40.00-Serviços de arbitragem, conciliação e mediação";"17.15";"17.15 - Arbitragem de qualquer espécie, inclusive jurídica.";
"113019000";"1.1301.90.00-Serviços jurídicos não classificados em subposições anteriores";"17.14";"17.14 - Advocacia.";
"113021100";"1.1302.11.00-Serviços de auditoria contábil";"17.16";"17.16 - Auditoria.";
"113021900";"1.1302.19.00-Serviços de auditoria não classificados em subposições anteriores";"17.16";"17.16 - Auditoria.";
"113022100";"1.1302.21.00-Serviços de contabilidade";"17.19";"17.19 - Contabilidade, inclusive serviços técnicos e auxiliares.";
"113022200";"1.1302.22.00-Serviços de escrituração mercantil";"17.19";"17.19 - Contabilidade, inclusive serviços técnicos e auxiliares.";
"113022300";"1.1302.23.00-Serviços de folha de pagamento";"17.19";"17.19 - Contabilidade, inclusive serviços técnicos e auxiliares.";
"113031000";"1.1303.10.00-Serviços de consultoria tributária para pessoas jurídicas";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"113032000";"1.1303.20.00-Serviços de consultoria tributária para pessoas físicas";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"113040000";"1.1304.00.00-Serviços notariais e de registro";"21.01";"21.01 - Serviços de registros públicos, cartorários e notariais.";
"114011100";"1.1401.11.00-Serviços de consultoria em gestão estratégica";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114011200";"1.1401.12.00-Serviços de consultoria em gestão financeira";"17.20";"17.20 - Consultoria e assessoria econômica ou financeira.";
"114011300";"1.1401.13.00-Serviços de consultoria em gestão de recursos humanos";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114011400";"1.1401.14.00-Serviços de consultoria em gestão de marketing";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114011500";"1.1401.15.00-Serviços de consultoria em gestão operacional";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114011600";"1.1401.16.00-Serviços de consultoria em gestão energética";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114011700";"1.1401.17.00-Serviços de consultoria em gestão de cadeia logística";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114011800";"1.1401.18.00-Serviços de consultoria em gestão hospitalar";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114011900";"1.1401.19.00-Serviços de consultoria em gestão empresarial não classificados em subposições anteriores";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114012100";"1.1401.21.00-Serviços de gestão em processos de negócios";"17.12";"17.12 - Administração em geral, inclusive de bens e negócios de terceiros.";
"114012200";"1.1401.22.00-Serviços de gestão hospitalar";"17.12";"17.12 - Administração em geral, inclusive de bens e negócios de terceiros.";
"114012900";"1.1401.29.00-Serviços de gestão não classificados em subposições anteriores";"17.03";"17.03 - Planejamento, coordenação, programação ou organização técnica, financeira ou administrativa.";
"114013100";"1.1401.31.00-Serviços de assessoria de imprensa";"35.01";"35.01 - Serviços de reportagem, assessoria de imprensa, jornalismo e relações públicas.";
"114013200";"1.1401.32.00-Serviços de relações públicas";"35.01";"35.01 - Serviços de reportagem, assessoria de imprensa, jornalismo e relações públicas.";
"114013900";"1.1401.39.00-Serviços de assessoria empresarial não classificados em subposições anteriores";"17.01";"17.01 - Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.";
"114013900";"1.1401.39.00-Serviços de assessoria empresarial não classificados em subposições anteriores";"17.03";"17.03 - Planejamento, coordenação, programação ou organização técnica, financeira ou administrativa.";
"114021100";"1.1402.11.00-Serviços de consultoria em arquitetura";"07.01";"07.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.";
"114021100";"1.1402.11.00-Serviços de consultoria em arquitetura";"07.03";"07.03 - Elaboração de planos diretores, estudos de viabilidade, estudos organizacionais e outros, relacionados com obras e serviços de engenharia; elaboração de anteprojetos, projetos básicos e projetos executivos para trabalhos de engenharia.";
"114021200";"1.1402.12.00-Serviços de arquitetura para projetos de construções residenciais";"07.01";"07.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.";
"114021300";"1.1402.13.00-Serviços de arquitetura para projetos de construções não residenciais";"07.01";"07.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.";
"114021400";"1.1402.14.00-Serviços de arquitetura para restauração de prédios históricos";"07.01";"07.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.";
"114021500";"1.1402.15.00-Serviços de arquitetura relativos ao acompanhamento e fiscalização da execução de projetos arquitetônicos e urbanísticos";"07.19";"07.19 - Acompanhamento e fiscalização da execução de obras de engenharia, arquitetura e urbanismo.";
"114022100";"1.1402.21.00-Serviços de planejamento urbano";"07.01";"07.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.";
"114022100";"1.1402.21.00-Serviços de planejamento urbano";"07.03";"07.03 - Elaboração de planos diretores, estudos de viabilidade, estudos organizacionais e outros, relacionados com obras e serviços de engenharia; elaboração de anteprojetos, projetos básicos e projetos executivos para trabalhos de engenharia.";
"114022200";"1.1402.22.00-Serviços de planejamento de áreas rurais";"07.01";"07.01 - Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.";
